,Unnamed: 0,SpeciesName,NumReferences,NumChar,NumWords,Error,Cluster
4205,4307,Zonotrichia querula,16,8903,1409,200,0
4206,4308,Carpospiza brachydactyla,4,1120,174,200,0
4207,4309,Gymnoris dentata,3,1775,300,200,0
4208,4310,Gymnoris pyrgita,1,373,60,200,0
4209,4311,Gymnoris superciliaris,2,422,65,200,0
4210,4312,Gymnoris xanthocollis,15,2531,416,200,0
4211,4313,Hypocryptadius cinnamomeus,4,1768,291,200,0
4212,4314,Montifringilla adamsi,3,598,93,200,0
4213,4315,Montifringilla henrici,1,349,57,200,0
4214,4316,Montifringilla nivalis,8,2276,360,200,0
4215,4317,Onychostruthus taczanowskii,2,430,67,200,0
4216,4318,Passer ammodendri,38,13437,2160,200,0
4217,4319,Passer castanopterus,2,524,82,200,0
4218,4320,Passer cinnamomeus,58,18199,2940,200,0
4219,4321,Passer cordofanicus,3,410,67,200,0
4220,4322,Passer diffusus,2,479,78,200,0
4221,4323,Passer domesticus,242,43617,6939,200,1
4222,4324,Passer eminibey,24,10834,1724,200,0
4223,4325,Passer euchlorus,2,396,69,200,0
4224,4326,Passer flaveolus,3,334,54,200,0
4225,4327,Passer gongonensis,1,362,62,200,0
4226,4328,Passer griseus,4,1482,234,200,0
4227,4329,Passer hemileucus,5,895,143,200,0
4228,4330,Passer hispaniolensis,40,11254,1797,200,0
4229,4331,Passer iagoensis,22,10942,1812,200,0
4230,4332,Passer insularis,7,579,91,200,0
4231,4333,Passer italiae,46,8611,1348,200,0
4232,4334,Passer luteus,10,4142,674,200,0
4233,4335,Passer melanurus,28,14505,2401,200,0
4234,4336,Passer moabiticus,6,3191,526,200,0
4235,4337,Passer montanus,84,21893,3486,200,0
4236,4338,Passer motitensis,9,901,148,200,0
4237,4339,Passer pyrrhonotus,44,11051,1779,200,0
4238,4340,Passer rufocinctus,5,607,95,200,0
4239,4341,Passer shelleyi,4,511,77,200,0
4240,4342,Passer simplex,5,1270,220,200,0
4241,4343,Passer suahelicus,1,1141,179,200,0
4242,4344,Passer swainsonii,4,2273,369,200,0
4243,4345,Passer zarudnyi,4,864,135,200,0
4244,4346,Petronia petronia,10,3755,587,200,0
4245,4347,Pyrgilauda blanfordi,2,403,62,200,0
4246,4348,Pyrgilauda davidiana,1,324,53,200,0
4247,4349,Pyrgilauda ruficollis,1,1940,311,200,0
4248,4350,Pyrgilauda theresae,14,6005,951,200,0
4249,4351,Gampsorhynchus rufulus,2,305,44,200,0
4250,4352,Gampsorhynchus torquatus,1,282,41,200,0
4251,4353,Graminicola bengalensis,3,534,82,200,0
4252,4354,Graminicola striatus,2,453,66,200,0
4253,4355,Illadopsis albipectus,2,370,53,200,0
4254,4356,Illadopsis cleaveri,1,244,37,200,0
4255,4357,Illadopsis distans,1,348,50,200,0
4256,4358,Illadopsis fulvescens,2,355,52,200,0
4257,4359,Illadopsis puveli,1,390,56,200,0
4258,4360,Illadopsis pyrrhoptera,1,305,45,200,0
4259,4361,Illadopsis rufescens,1,348,52,200,0
4260,4362,Illadopsis rufipennis,1,361,49,200,0
4261,4363,Illadopsis turdina,1,448,67,200,0
4262,4364,Kenopia striata,2,348,51,200,0
4263,4365,Laticilla burnesii,6,3447,576,200,0
4264,4366,Laticilla cinerascens,5,3157,521,200,0
4265,4367,Leonardina woodi,6,2112,348,200,0
4266,4368,Malacocincla abbotti,20,5230,831,200,0
4267,4369,Malacocincla perspicillata,7,1569,242,200,0
4268,4370,Malacocincla sepiaria,2,346,48,200,0
4269,4371,Malacopteron affine,2,327,49,200,0
4270,4372,Malacopteron albogulare,1,292,43,200,0
4271,4373,Malacopteron cinereum,1,252,36,200,0
4272,4374,Malacopteron magnirostre,3,1680,263,200,0
4273,4375,Malacopteron magnum,1,286,42,200,0
4274,4376,Malacopteron palawanense,5,1801,293,200,0
4275,4377,Napothera epilepidota,1,360,51,200,0
4276,4378,Pellorneum albiventre,1,316,45,200,0
4277,4379,Pellorneum capistratum,3,477,70,200,0
4278,4380,Pellorneum fuscocapillus,3,1418,226,200,0
4279,4381,Pellorneum nigrocapitatum,1,511,72,200,0
4280,4382,Pellorneum palustre,1,268,39,200,0
4281,4383,Pellorneum ruficeps,9,3437,552,200,0
4282,4384,Ptilocichla falcata,4,1938,298,200,0
4283,4385,Ptilocichla leucogrammica,2,342,52,200,0
4284,4386,Ptilocichla mindanensis,1,269,38,200,0
4285,4387,Rimator albostriatus,1,223,32,200,0
4286,4388,Rimator danjoui,1,437,64,200,0
4287,4389,Rimator malacoptilus,1,246,36,200,0
4288,4390,Rimator naungmungensis,1,535,83,200,0
4289,4391,Rimator pasquieri,1,251,34,200,0
4290,4392,Schoeniparus brunneus,2,241,36,200,0
4291,4393,Schoeniparus castaneceps,2,737,112,200,0
4292,4394,Schoeniparus cinereus,2,399,59,200,0
4293,4395,Schoeniparus dubius,2,252,37,200,0
4294,4396,Schoeniparus klossi,3,209,29,200,0
4295,4397,Schoeniparus rufogularis,3,277,38,200,0
4296,4398,Schoeniparus variegaticeps,2,285,41,200,0
4297,4399,Trichastoma bicolor,1,232,34,200,0
4298,4400,Trichastoma buettikoferi,1,349,53,200,0
4299,4401,Trichastoma celebense,1,122,19,200,0
4300,4402,Trichastoma cinereiceps,2,1740,298,200,0
4301,4403,Trichastoma malaccense,5,1704,252,200,0
4302,4404,Trichastoma pyrrogenys,2,363,55,200,0
4303,4405,Trichastoma rostratum,1,525,77,200,0
4304,4406,Trichastoma tickelli,1,350,49,200,0
4305,4407,Turdinus atrigularis,3,412,60,200,0
4306,4408,Turdinus brevicaudatus,1,320,45,200,0
4307,4410,Turdinus crassus,2,278,41,200,0
4308,4411,Turdinus crispifrons,2,436,64,200,0
4309,4412,Turdinus macrodactylus,1,255,40,200,0
4310,4413,Turdinus marmoratus,1,292,44,200,0
4311,4414,Turdinus rufipectus,1,273,39,200,0
4312,4415,Amalocichla incerta,2,333,60,200,0
4313,4416,Amalocichla sclateriana,3,491,82,200,0
4314,4417,Cryptomicroeca flaviventris,8,2056,318,200,0
4315,4418,Devioeca papuana,7,945,142,200,0
4316,4419,Drymodes beccarii,2,402,66,200,0
4317,4420,Drymodes brunneopygia,8,1860,304,200,0
4318,4421,Drymodes superciliaris,4,728,114,200,0
4319,4422,Eopsaltria australis,5,2714,428,200,0
4320,4423,Eopsaltria griseogularis,1,13241,2050,200,0
4321,4424,Eugerygone rubra,4,636,101,200,0
4322,4425,Gennaeodryas placens,9,1245,187,200,0
4323,4426,Heteromyias albispecularis,5,2380,387,200,0
4324,4427,Heteromyias armiti,2,207,31,200,0
4325,4428,Heteromyias cinereifrons,8,1998,317,200,0
4326,4429,Kempiella flavovirescens,3,597,88,200,0
4327,4430,Kempiella griseoceps,3,714,103,200,0
4328,4431,Melanodryas cucullata,22,6798,1056,200,0
4329,4432,Melanodryas vittata,1,7113,1130,200,0
4330,4433,Microeca fascinans,34,9724,1545,200,0
4331,4434,Microeca flavigaster,11,3323,495,200,0
4332,4435,Microeca hemixantha,1,370,56,200,0
4333,4436,Microeca tormenti,11,3323,495,200,0
4334,4438,Monachella muelleriana,2,626,100,200,0
4335,4439,Pachycephalopsis hattamensis,4,840,129,200,0
4336,4440,Pachycephalopsis poliosoma,2,419,70,200,0
4337,4441,Peneoenanthe pulverulenta,11,2529,405,200,0
4338,4442,Peneothello bimaculata,6,1655,261,200,0
4339,4443,Peneothello cryptoleuca,5,814,115,200,0
4340,4444,Peneothello cyanus,6,1612,263,200,0
4341,4445,Peneothello sigillata,6,1742,266,200,0
4342,4446,Petroica archboldi,1,260,42,200,0
4343,4447,Petroica australis,22,10237,1602,200,0
4344,4448,Petroica bivittata,4,545,78,200,0
4345,4449,Petroica boodang,8,3278,528,200,0
4346,4451,Petroica goodenovii,44,14422,2260,200,0
4347,4452,Petroica longipes,9,2186,340,200,0
4348,4453,Petroica macrocephala,17,5247,876,200,0
4349,4454,Petroica multicolor,11,3109,504,200,0
4350,4455,Petroica phoenicea,48,18849,3030,200,0
4351,4456,Petroica pusilla,13,5508,900,200,0
4352,4457,Petroica rodinogaster,13,2872,453,200,0
4353,4458,Petroica rosea,8,3635,592,200,0
4354,4459,Petroica traversi,12,6804,1116,200,0
4355,4460,Plesiodryas albonotata,7,1781,286,200,0
4356,4461,Poecilodryas brachyura,4,1666,262,200,0
4357,4462,Poecilodryas cerviniventris,44,22895,3418,200,0
4358,4463,Poecilodryas hypoleuca,5,1707,272,200,0
4359,4464,Poecilodryas superciliosa,8,1915,309,200,0
4360,4465,Quoyornis georgianus,1,4928,762,200,0
4361,4466,Tregellasia capito,9,3018,484,200,0
4362,4467,Tregellasia leucops,2,385,58,200,0
4363,4468,Peucedramus taeniatus,13,5884,974,200,0
4364,4469,Microligea palustris,4,3447,561,200,0
4365,4470,Phaenicophilus palmarum,9,3999,634,200,0
4366,4471,Phaenicophilus poliocephalus,6,3757,600,200,0
4367,4472,Xenoligea montana,4,4049,646,200,0
4368,4473,Neodrepanis coruscans,2,1657,254,200,0
4369,4474,Neodrepanis hypoxantha,1,1612,255,200,0
4370,4475,Philepitta castanea,2,593,99,200,0
4371,4476,Philepitta schlegeli,1,344,53,200,0
4372,4477,Phylloscopus affinis,8,1785,287,200,0
4373,4478,Phylloscopus amoenus,1,369,57,200,0
4374,4479,Phylloscopus armandii,2,458,68,200,0
4375,4480,Phylloscopus bonelli,9,1992,317,200,0
4376,4481,Phylloscopus borealis,4,1593,249,200,0
4377,4482,Phylloscopus borealoides,3,940,145,200,0
4378,4483,Phylloscopus budongoensis,1,405,60,200,0
4379,4484,Phylloscopus burkii,4,926,130,200,0
4380,4485,Phylloscopus calciatilis,9,7202,1137,200,0
4381,4486,Phylloscopus canariensis,7,1977,314,200,0
4382,4487,Phylloscopus cantator,2,496,77,200,0
4383,4488,Phylloscopus castaniceps,6,1186,162,200,0
4384,4489,Phylloscopus cebuensis,1,266,40,200,0
4385,4490,Phylloscopus chloronotus,2,381,55,200,0
4386,4491,Phylloscopus claudiae,1,307,46,200,0
4387,4492,Phylloscopus collybita,66,13063,2049,200,0
4388,4493,Phylloscopus coronatus,7,1949,314,200,0
4389,4494,Phylloscopus emeiensis,10,3872,607,200,0
4390,4495,Phylloscopus emilsalimi,4,606,95,200,0
4391,4496,Phylloscopus examinandus,2,661,96,200,0
4392,4497,Phylloscopus forresti,1,297,44,200,0
4393,4498,Phylloscopus fuligiventer,1,301,46,200,0
4394,4499,Phylloscopus fuscatus,3,1435,240,200,0
4395,4500,Phylloscopus goodsoni,1,337,49,200,0
4396,4501,Phylloscopus grammiceps,3,605,86,200,0
4397,4502,Phylloscopus griseolus,1,676,102,200,0
4398,4503,Phylloscopus hainanus,1,805,125,200,0
4399,4504,Phylloscopus herberti,1,386,57,200,0
4400,4505,Phylloscopus humei,8,3461,545,200,0
4401,4506,Phylloscopus ibericus,8,1309,193,200,0
4402,4507,Phylloscopus ijimae,23,5603,847,200,0
4403,4508,Phylloscopus inornatus,13,4579,727,200,0
4404,4509,Phylloscopus intensior,7,1588,238,200,0
4405,4510,Phylloscopus intermedius,9,1710,247,200,0
4406,4511,Phylloscopus kansuensis,4,1238,203,200,0
4407,4512,Phylloscopus laetus,1,1661,268,200,0
4408,4513,Phylloscopus laurae,1,375,56,200,0
4409,4514,Phylloscopus maculipennis,1,446,63,200,0
4410,4515,Phylloscopus maforensis,1,239,37,200,0
4411,4516,Phylloscopus magnirostris,5,1173,182,200,0
4412,4517,Phylloscopus misoriensis,1,237,37,200,0
4413,4518,Phylloscopus montis,5,1440,219,200,0
4414,4519,Phylloscopus neglectus,1,380,54,200,0
4415,4520,Phylloscopus nitidus,4,777,123,200,0
4416,4521,Phylloscopus occipitalis,5,642,105,200,0
4417,4522,Phylloscopus ogilviegranti,5,560,78,200,0
4418,4523,Phylloscopus olivaceus,1,258,40,200,0
4419,4524,Phylloscopus omeiensis,4,802,115,200,0
4420,4525,Phylloscopus orientalis,7,1796,282,200,0
4421,4526,Phylloscopus plumbeitarsus,2,574,86,200,0
4422,4527,Phylloscopus poliocephalus,1,300,48,200,0
4423,4528,Phylloscopus poliogenys,4,1143,163,200,0
4424,4529,Phylloscopus presbytes,2,279,44,200,0
4425,4530,Phylloscopus proregulus,2,12295,1934,200,0
4426,4531,Phylloscopus pulcher,2,441,65,200,0
4427,4532,Phylloscopus reguloides,2,679,101,200,0
4428,4533,Phylloscopus ricketti,1,362,53,200,0
4429,4534,Phylloscopus rotiensis,3,1009,163,200,0
4430,4535,Phylloscopus ruficapilla,1,447,62,200,0
4431,4536,Phylloscopus sarasinorum,2,494,73,200,0
4432,4537,Phylloscopus schwarzi,4,1991,320,200,0
4433,4538,Phylloscopus sibilatrix,8,2961,466,200,0
4434,4539,Phylloscopus sindianus,1,930,147,200,0
4435,4540,Phylloscopus soror,7,3511,546,200,0
4436,4541,Phylloscopus suaramerdu,4,608,89,200,0
4437,4542,Phylloscopus subaffinis,2,670,102,200,0
4438,4543,Phylloscopus subviridis,1,559,81,200,0
4439,4545,Phylloscopus tenellipes,2,853,128,200,0
4440,4546,Phylloscopus tephrocephalus,3,828,112,200,0
4441,4547,Phylloscopus tristis,11,1788,281,200,0
4442,4548,Phylloscopus trivirgatus,1,433,63,200,0
4443,4549,Phylloscopus trochiloides,8,4233,668,200,0
4444,4550,Phylloscopus trochilus,12,4308,670,200,0
4445,4551,Phylloscopus tytleri,3,1093,177,200,0
4446,4552,Phylloscopus umbrovirens,2,829,126,200,0
4447,4553,Phylloscopus valentini,4,932,128,200,0
4448,4554,Phylloscopus whistleri,5,895,122,200,0
4449,4555,Phylloscopus xanthodryas,3,518,78,200,0
4450,4556,Phylloscopus xanthoschistos,1,425,63,200,0
4451,4557,Phylloscopus yunnanensis,5,3099,494,200,0
4452,4558,Picathartes gymnocephalus,35,23880,3783,200,0
4453,4559,Picathartes oreas,37,22191,3605,200,0
4454,4560,Antilophia bokermanni,2,3696,605,200,0
4455,4561,Antilophia galeata,14,5527,825,200,0
4456,4562,Ceratopipra chloromeros,1,340,52,200,0
4457,4563,Ceratopipra cornuta,1,311,48,200,0
4458,4564,Ceratopipra erythrocephala,4,2297,385,200,0
4459,4565,Ceratopipra mentalis,1,2859,441,200,0
4460,4566,Ceratopipra rubrocapilla,1,288,45,200,0
4461,4567,Chiroxiphia boliviana,1,353,58,200,0
4462,4568,Chiroxiphia caudata,5,2944,489,200,0
4463,4569,Chiroxiphia lanceolata,2,2601,431,200,0
4464,4570,Chiroxiphia linearis,3,2532,416,200,0
4465,4571,Chiroxiphia pareola,1,3245,537,200,0
4466,4572,Chloropipo flavicapilla,1,363,57,200,0
4467,4573,Chloropipo unicolor,1,303,48,200,0
4468,4574,Corapipo gutturalis,7,1307,196,200,0
4469,4575,Corapipo leucorrhoa,1,544,79,200,0
4470,4576,Cryptopipo holochlora,1,461,70,200,0
4471,4577,Cryptopipo litae,1,387,64,200,0
4472,4578,Heterocercus aurantiivertex,1,321,48,200,0
4473,4579,Heterocercus flavivertex,1,1114,171,200,0
4474,4580,Heterocercus linteatus,1,329,50,200,0
4475,4581,Ilicura militaris,15,9499,1515,200,0
4476,4582,Lepidothrix coeruleocapilla,1,313,46,200,0
4477,4583,Lepidothrix coronata,23,9440,1490,200,0
4478,4584,Lepidothrix iris,2,535,84,200,0
4479,4585,Lepidothrix isidorei,1,548,85,200,0
4480,4586,Lepidothrix nattereri,2,516,79,200,0
4481,4587,Lepidothrix serena,7,3930,632,200,0
4482,4588,Lepidothrix suavissima,2,548,84,200,0
4483,4589,Lepidothrix vilasboasi,3,1594,249,200,0
4484,4590,Machaeropterus deliciosus,6,2218,357,200,0
4485,4591,Machaeropterus eckelberryi,5,1400,214,200,0
4486,4592,Machaeropterus pyrocephalus,1,1628,248,200,0
4487,4593,Machaeropterus regulus,4,930,146,200,0
4488,4594,Machaeropterus striolatus,6,1186,185,200,0
4489,4595,Manacus aurantiacus,2,3362,559,200,0
4490,4596,Manacus candei,2,3655,613,200,0
4491,4597,Manacus manacus,2,3149,507,200,0
4492,4598,Manacus vitellinus,3,953,141,200,0
4493,4599,Masius chrysopterus,2,525,79,200,0
4494,4600,Neopelma aurifrons,1,332,50,200,0
4495,4601,Neopelma chrysocephalum,6,2695,416,200,0
4496,4602,Neopelma chrysolophum,1,394,61,200,0
4497,4603,Neopelma pallescens,1,411,60,200,0
4498,4604,Neopelma sulphureiventer,1,359,53,200,0
4499,4605,Pipra aureola,2,581,86,200,0
4500,4606,Pipra fasciicauda,2,500,73,200,0
4501,4607,Pipra filicauda,2,929,141,200,0
4502,4608,Pseudopipra pipra,14,6112,984,200,0
4503,4609,Tyranneutes stolzmanni,1,660,108,200,0
4504,4610,Tyranneutes virescens,1,335,51,200,0
4505,4611,Xenopipo atronitens,1,376,57,200,0
4506,4612,Xenopipo uniformis,1,324,51,200,0
4507,4613,Erythropitta arquata,2,379,61,200,0
4508,4614,Erythropitta caeruleitorques,4,989,151,200,0
4509,4615,Erythropitta celebensis,4,989,151,200,0
4510,4616,Erythropitta dohertyi,1,387,63,200,0
4511,4617,Erythropitta erythrogaster,1,777,138,200,0
4512,4618,Erythropitta gazellae,4,896,135,200,0
4513,4619,Erythropitta granatina,1,1105,184,200,0
4514,4620,Erythropitta inspeculata,1,777,138,200,0
4515,4621,Erythropitta kochi,6,2335,381,200,0
4516,4622,Erythropitta macklotii,1,438,67,200,0
4517,4623,Erythropitta meeki,2,778,123,200,0
4518,4624,Erythropitta novaehibernicae,4,896,135,200,0
4519,4625,Erythropitta palliceps,4,989,151,200,0
4520,4626,Erythropitta rubrinucha,1,429,65,200,0
4521,4627,Erythropitta rufiventris,1,434,65,200,0
4522,4628,Erythropitta splendida,4,896,135,200,0
4523,4629,Erythropitta ussheri,5,2846,468,200,0
4524,4630,Erythropitta venusta,9,3075,500,200,0
4525,4631,Hydrornis baudii,5,1450,260,200,0
4526,4632,Hydrornis caeruleus,1,680,111,200,0
4527,4633,Hydrornis cyaneus,4,2616,434,200,0
4528,4634,Hydrornis elliotii,1,274,43,200,0
4529,4635,Hydrornis guajanus,2,337,55,200,0
4530,4636,Hydrornis gurneyi,11,2351,372,200,0
4531,4637,Hydrornis irena,3,1924,312,200,0
4532,4638,Hydrornis nipalensis,2,1143,197,200,0
4533,4639,Hydrornis oatesi,7,1284,203,200,0
4534,4640,Hydrornis phayrei,2,2949,476,200,0
4535,4641,Hydrornis schneideri,1,370,60,200,0
4536,4642,Hydrornis schwaneri,2,355,56,200,0
4537,4643,Hydrornis soror,4,703,104,200,0
4538,4644,Pitta anerythra,1,525,80,200,0
4539,4645,Pitta angolensis,18,6202,978,200,0
4540,4646,Pitta brachyura,29,5365,878,200,0
4541,4647,Pitta elegans,6,1700,290,200,0
4542,4648,Pitta iris,15,12904,2192,200,0
4543,4649,Pitta maxima,1,336,53,200,0
4544,4650,Pitta megarhyncha,9,2522,392,200,0
4545,4651,Pitta moluccensis,18,3917,621,200,0
4546,4653,Pitta novaeguineae,6,1250,201,200,0
4547,4654,Pitta nympha,18,15189,2409,200,0
4548,4655,Pitta reichenowi,2,728,123,200,0
4549,4656,Pitta rosenbergii,6,1169,191,200,0
4550,4657,Pitta sordida,7,2706,442,200,0
4551,4658,Pitta steerii,3,1820,302,200,0
4552,4659,Pitta superba,2,808,140,200,0
4553,4660,Pitta versicolor,13,7514,1261,200,0
4554,4661,Pityriasis gymnocephala,9,3682,576,200,0
4555,4662,Platylophus galericulatus,5,1434,215,200,0
4556,4663,Batis capensis,10,2663,435,200,0
4557,4664,Batis crypta,5,2046,349,200,0
4558,4665,Batis dimorpha,1,310,47,200,0
4559,4666,Batis diops,4,2357,386,200,0
4560,4667,Batis erlangeri,3,516,76,200,0
4561,4668,Batis fratrum,11,2574,419,200,0
4562,4669,Batis ituriensis,3,1604,276,200,0
4563,4670,Batis margaritae,6,2478,424,200,0
4564,4671,Batis minima,6,3514,601,200,0
4565,4672,Batis minor,5,1672,275,200,0
4566,4673,Batis minulla,3,2309,404,200,0
4567,4674,Batis mixta,8,2303,383,200,0
4568,4675,Batis molitor,4,4967,832,200,0
4569,4676,Batis occulta,1,492,75,200,0
4570,4677,Batis orientalis,5,1972,344,200,0
4571,4678,Batis perkeo,4,2189,376,200,0
4572,4679,Batis poensis,4,1754,303,200,0
4573,4680,Batis pririt,1,997,179,200,0
4574,4681,Batis reichenowi,5,793,117,200,0
4575,4682,Batis senegalensis,8,5524,920,200,0
4576,4683,Batis soror,5,3314,556,200,0
4577,4685,Dyaphorophyia blissetti,1,355,52,200,0
4578,4686,Dyaphorophyia castanea,2,411,59,200,0
4579,4687,Dyaphorophyia chalybea,1,429,60,200,0
4580,4688,Dyaphorophyia concreta,1,259,36,200,0
4581,4689,Dyaphorophyia hormophora,1,398,59,200,0
4582,4690,Dyaphorophyia jamesoni,2,438,65,200,0
4583,4691,Dyaphorophyia tonsa,1,490,70,200,0
4584,4692,Lanioturdus torquatus,1,1581,248,200,0
4585,4693,Platysteira albifrons,1,398,58,200,0
4586,4694,Platysteira cyanea,1,1266,204,200,0
4587,4695,Platysteira laticincta,2,459,68,200,0
4588,4696,Platysteira peltata,1,357,50,200,0
4589,4697,Amblyospiza albifrons,6,3098,507,200,0
4590,4698,Anaplectes jubaensis,3,411,63,200,0
4591,4700,Anaplectes rubriceps,1,3258,530,200,0
4592,4701,Brachycope anomala,2,335,52,200,0
4593,4702,Bubalornis albirostris,1,993,164,200,0
4594,4703,Bubalornis niger,9,4983,814,200,0
4595,4704,Dinemellia dinemelli,8,2908,459,200,0
4596,4705,Euplectes afer,15,4832,741,200,0
4597,4706,Euplectes albonotatus,7,2423,363,200,0
4598,4707,Euplectes ardens,19,10496,1549,200,0
4599,4708,Euplectes aureus,6,910,144,200,0
4600,4709,Euplectes axillaris,2,620,89,200,0
4601,4710,Euplectes capensis,9,2750,429,200,0
4602,4711,Euplectes diadematus,1,221,35,200,0
4603,4712,Euplectes franciscanus,12,8581,1335,200,0
4604,4713,Euplectes gierowii,10,2616,396,200,0
4605,4714,Euplectes hartlaubi,2,413,65,200,0
4606,4715,Euplectes hordeaceus,1,1164,185,200,0
4607,4716,Euplectes jacksoni,1,329,51,200,0
4608,4717,Euplectes laticauda,3,842,126,200,0
4609,4718,Euplectes macroura,5,1741,263,200,0
4610,4719,Euplectes nigroventris,1,226,36,200,0
4611,4720,Euplectes orix,6,3315,551,200,0
4612,4721,Euplectes progne,22,13454,2062,200,0
4613,4722,Euplectes psammacromius,1,974,145,200,0
4614,4723,Foudia aldabrana,13,7968,1263,200,0
4615,4725,Foudia eminentissima,1,423,67,200,0
4616,4726,Foudia flavicans,4,1489,245,200,0
4617,4727,Foudia madagascariensis,9,3170,502,200,0
4618,4728,Foudia omissa,1,732,117,200,0
4619,4729,Foudia rubra,10,3423,539,200,0
4620,4730,Foudia sechellarum,2,1775,286,200,0
4621,4731,Histurgops ruficauda,1,499,78,200,0
4622,4732,Malimbus ballmanni,4,2014,330,200,0
4623,4733,Malimbus cassini,1,311,48,200,0
4624,4734,Malimbus coronatus,1,312,48,200,0
4625,4735,Malimbus erythrogaster,1,346,52,200,0
4626,4736,Malimbus ibadanensis,3,724,122,200,0
4627,4737,Malimbus malimbicus,1,467,70,200,0
4628,4738,Malimbus nitens,1,558,82,200,0
4629,4739,Malimbus racheliae,3,776,130,200,0
4630,4740,Malimbus rubricollis,1,232,35,200,0
4631,4741,Malimbus scutatus,1,415,64,200,0
4632,4742,Philetairus socius,18,7040,1109,200,0
4633,4743,Plocepasser donaldsoni,2,360,54,200,0
4634,4744,Plocepasser mahali,8,4335,644,200,0
4635,4745,Plocepasser rufoscapulatus,1,302,45,200,0
4636,4746,Plocepasser superciliosus,2,305,46,200,0
4637,4747,Ploceus albinucha,1,239,36,200,0
4638,4748,Ploceus alienus,1,217,36,200,0
4639,4749,Ploceus angolensis,4,2190,363,200,0
4640,4750,Ploceus aurantius,4,2451,406,200,0
4641,4751,Ploceus aureonucha,1,344,54,200,0
4642,4752,Ploceus badius,2,409,61,200,0
4643,4753,Ploceus baglafecht,8,1885,302,200,0
4644,4754,Ploceus bannermani,2,409,61,200,0
4645,4755,Ploceus batesi,2,727,116,200,0
4646,4756,Ploceus benghalensis,8,4200,673,200,0
4647,4757,Ploceus bertrandi,3,499,74,200,0
4648,4758,Ploceus bicolor,1,459,68,200,0
4649,4759,Ploceus bojeri,1,208,35,200,0
4650,4760,Ploceus brachypterus,7,898,138,200,0
4651,4761,Ploceus burnieri,1,261,43,200,0
4652,4762,Ploceus capensis,10,5292,905,200,0
4653,4763,Ploceus castaneiceps,1,1992,342,200,0
4654,4764,Ploceus castaneofuscus,3,459,69,200,0
4655,4765,Ploceus castanops,1,427,66,200,0
4656,4766,Ploceus cucullatus,11,7114,1168,200,0
4657,4767,Ploceus dichrocephalus,1,240,40,200,0
4658,4768,Ploceus dorsomaculatus,1,298,46,200,0
4659,4769,Ploceus flavipes,1,359,56,200,0
4660,4770,Ploceus galbula,4,523,84,200,0
4661,4771,Ploceus golandi,2,408,64,200,0
4662,4772,Ploceus grandis,2,343,56,200,0
4663,4773,Ploceus heuglini,1,273,46,200,0
4664,4774,Ploceus hypoxanthus,1,3948,653,200,0
4665,4775,Ploceus insignis,1,349,53,200,0
4666,4776,Ploceus intermedius,2,444,68,200,0
4667,4777,Ploceus jacksoni,1,272,43,200,0
4668,4778,Ploceus katangae,1,257,41,200,0
4669,4779,Ploceus luteolus,1,218,36,200,0
4670,4780,Ploceus manyar,1,563,89,200,0
4671,4781,Ploceus megarhynchus,7,1129,191,200,0
4672,4782,Ploceus melanocephalus,3,1184,186,200,0
4673,4783,Ploceus melanogaster,1,296,45,200,0
4674,4784,Ploceus nelicourvi,9,9732,1574,200,0
4675,4785,Ploceus nicolli,1,317,51,200,0
4676,4786,Ploceus nigerrimus,4,560,84,200,0
4677,4787,Ploceus nigricollis,6,1921,316,200,0
4678,4788,Ploceus nigrimentus,1,303,50,200,0
4679,4789,Ploceus ocularis,1,534,87,200,0
4680,4790,Ploceus olivaceiceps,1,327,51,200,0
4681,4791,Ploceus pelzelni,1,225,36,200,0
4682,4792,Ploceus philippinus,52,10756,1731,200,0
4683,4793,Ploceus preussi,1,363,57,200,0
4684,4794,Ploceus princeps,1,377,63,200,0
4685,4795,Ploceus reichardi,1,376,59,200,0
4686,4796,Ploceus rubiginosus,1,220,35,200,0
4687,4797,Ploceus ruweti,1,440,74,200,0
4688,4798,Ploceus sakalava,7,3624,589,200,0
4689,4799,Ploceus sanctithomae,1,396,65,200,0
4690,4800,Ploceus spekei,5,1583,256,200,0
4691,4801,Ploceus spekeoides,3,890,144,200,0
4692,4802,Ploceus subaureus,1,355,54,200,0
4693,4803,Ploceus subpersonatus,1,516,86,200,0
4694,4804,Ploceus superciliosus,2,911,130,200,0
4695,4805,Ploceus taeniopterus,1,386,64,200,0
4696,4806,Ploceus temporalis,2,417,64,200,0
4697,4807,Ploceus tricolor,1,297,44,200,0
4698,4808,Ploceus upembae,3,488,78,200,0
4699,4809,Ploceus velatus,3,1980,334,200,0
4700,4810,Ploceus vitellinus,1,230,37,200,0
4701,4811,Ploceus weynsi,4,2969,488,200,0
4702,4812,Ploceus xanthops,3,399,62,200,0
4703,4813,Ploceus xanthopterus,1,219,34,200,0
4704,4814,Pseudonigrita arnaudi,12,7152,1111,200,0
4705,4815,Pseudonigrita cabanisi,9,5720,907,200,0
4706,4816,Quelea cardinalis,8,1702,275,200,0
4707,4817,Quelea erythrops,5,1972,303,200,0
4708,4818,Quelea quelea,39,24790,3960,200,0
4709,4819,Sporopipes frontalis,1,316,52,200,0
4710,4820,Sporopipes squamifrons,1,301,45,200,0
4711,4821,Pnoepyga albiventer,1,899,143,200,0
4712,4822,Pnoepyga formosana,2,723,121,200,0
